indoor_relative_humidity [%],illuminance [lux],indoor_temperature,wind_speed [m/s],occupant_count [number],Atmospheric Pressure,optimal temperature
77.9,0.0,22.0,0.83,59,56.3,26.8
78.3,0.0,22.0,0.65,62,57.6,26.8
77.8,0.0,22.0,0.25,64,55.4,26.8
78.1,0.0,22.0,0.99,61,55.8,26.8
78.5,0.0,22.0,0.51,57,56.1,26.8
78.5,0.0,22.0,0.47,56,54.5,26.9
78.5,0.0,22.0,0.53,41,54.6,26.9
78.5,0.0,22.0,1.91,42,56.3,26.9
78.9,0.0,22.0,0.62,43,56.5,26.9
78.5,0.0,22.0,0.09,47,55.2,26.9
78.9,0.0,22.0,0.48,35,54.6,26.9
78.6,0.0,22.0,0.93,39,53.7,26.9
78.7,0.0,22.0,1.01,41,55.1,26.9
78.5,0.0,22.0,0.39,48,55.1,26.9
78.6,0.0,22.0,0.12,42,53.8,26.9
78.9,0.0,22.0,1.08,46,54.6,26.9
79.1,0.0,22.0,0.2,44,54.9,26.9
79.6,0.0,22.0,0.34,41,55.3,26.9
79.7,0.0,22.0,0.33,41,55.1,26.9
79.4,0.0,22.0,1.05,52,54.8,26.9
79.3,0.0,22.0,0.9,54,54.5,26.9
79.8,0.0,22.0,1.02,56,53.2,26.9
79.4,0.0,23.0,1.72,57,54.1,26.9
79.7,0.0,23.0,0.28,56,54.6,26.9
80.0,0.0,22.0,0.37,61,54.6,26.9
79.6,0.0,22.0,1.48,55,53.6,27.0
80.2,0.0,22.0,0.44,56,52.8,27.0
80.1,0.0,22.0,1.43,57,54.1,27.0
80.1,0.0,22.0,0.56,61,54.2,27.0
80.1,0.0,22.0,1.79,54,53.5,27.0
80.2,0.0,22.0,0.57,50,54.5,27.0
80.3,0.0,22.0,0.74,37,54.1,26.9
80.0,0.0,22.0,0.72,41,55.3,26.9
79.9,0.0,22.0,0.78,39,53.9,27.0
80.2,0.0,22.0,0.92,42,53.7,27.0
80.2,0.0,22.0,0.79,39,54.2,27.0
80.3,0.0,22.0,1.25,41,54.3,26.9
80.3,0.0,22.0,1.46,44,53.5,27.0
80.2,0.0,22.0,1.52,48,53.3,26.9
80.4,0.0,22.0,0.45,38,53.5,27.0
80.7,0.0,22.0,1.33,48,53.9,26.9
80.6,0.0,22.0,0.81,47,52.5,27.0
80.4,0.0,22.0,0.91,39,54.0,27.0
80.4,0.0,22.0,1.68,62,53.2,26.9
80.5,0.0,23.0,1.13,62,53.6,26.9
80.3,0.0,23.0,0.72,59,52.8,26.9
80.5,0.0,23.0,1.87,60,54.6,26.9
80.6,0.0,23.0,1.88,58,53.1,26.9
80.7,0.0,23.0,1.54,59,52.9,26.9
81.1,0.0,23.0,2.25,62,52.8,26.9
80.9,0.0,23.0,1.03,66,53.2,26.9
80.9,0.0,23.0,1.0,61,52.6,26.9
80.8,0.0,23.0,1.64,56,52.9,26.9
80.6,0.0,23.0,1.34,51,52.4,26.9
80.7,0.0,23.0,0.93,53,52.8,26.9
80.3,0.0,23.0,1.19,46,52.4,26.9
80.2,0.0,23.0,0.33,43,52.9,26.9
80.2,0.0,23.0,0.95,44,53.1,26.9
80.5,0.0,23.0,1.08,47,52.2,26.9
80.5,0.0,23.0,1.28,41,52.4,26.9
80.4,0.0,23.0,0.99,45,52.4,26.9
80.6,0.0,23.0,0.95,45,52.3,26.9
80.7,0.0,23.0,1.28,41,52.1,26.9
80.7,0.0,31.0,0.85,35,52.8,26.9
80.7,0.0,31.0,0.42,41,52.2,26.9
80.6,0.0,31.0,0.28,39,52.2,26.9
80.7,0.0,31.0,1.02,38,52.5,26.9
81.0,0.0,31.0,0.38,42,52.0,26.8
80.8,0.0,31.0,0.61,37,52.1,26.9
81.1,0.0,31.0,0.08,45,51.9,26.9
80.9,0.0,31.0,0.53,35,52.0,26.9
80.9,0.0,31.0,0.32,35,52.3,26.9
81.2,0.0,31.0,0.23,39,51.9,26.9
81.1,0.0,31.0,1.11,36,51.9,26.9
81.2,0.0,31.0,0.35,39,52.0,26.9
81.3,0.0,31.0,0.48,37,51.9,26.9
81.2,0.0,31.0,0.6,43,51.9,26.9
81.2,0.0,31.0,0.16,44,51.9,26.9
81.5,0.0,31.0,1.61,40,51.8,26.9
81.2,0.0,31.0,1.86,36,51.9,26.9
81.4,0.0,31.0,1.0,44,52.0,26.8
81.3,0.0,31.0,0.5,36,52.0,26.9
81.4,0.0,31.0,0.28,41,52.3,26.9
81.3,0.0,31.0,0.7,43,51.6,26.9
81.3,0.0,31.0,1.7,37,51.8,26.9
81.4,0.0,31.0,1.71,43,52.3,26.9
81.4,0.0,31.0,0.95,44,52.0,26.9
81.3,0.0,31.0,1.73,36,51.8,26.9
81.4,0.0,31.0,1.17,35,51.8,26.9
81.6,0.0,31.0,1.47,43,52.2,26.8
81.5,0.0,31.0,0.96,38,52.2,26.8
81.6,0.0,31.0,0.4,43,51.9,26.8
81.8,0.0,31.0,2.02,39,51.8,26.8
81.8,0.0,31.0,1.82,40,51.7,26.8
81.8,0.0,31.0,0.78,45,51.9,26.8
81.8,0.0,31.0,0.58,45,51.8,26.8
81.9,0.0,31.0,0.83,41,51.8,26.8
82.3,0.0,31.0,1.9,36,51.8,26.8
82.0,0.0,31.0,1.07,44,52.6,26.8
82.2,0.0,31.0,0.97,35,51.7,26.8
82.2,0.0,31.0,0.91,42,52.7,26.8
82.3,0.0,31.0,1.48,36,52.1,26.8
82.1,0.0,31.0,2.88,35,52.1,26.8
82.2,0.0,31.0,1.25,40,51.7,26.8
82.5,0.0,31.0,1.42,35,52.1,26.8
82.6,0.0,31.0,1.52,42,52.3,26.8
82.3,0.0,31.0,1.94,39,52.0,26.8
82.3,0.0,31.0,0.98,43,51.7,26.8
82.5,0.0,31.0,0.91,39,52.2,26.8
82.4,0.0,31.0,1.26,40,52.5,26.8
82.4,0.0,31.0,1.76,44,52.2,26.9
82.4,0.0,31.0,0.81,37,51.9,26.8
82.5,0.0,31.0,1.04,35,52.3,26.8
82.6,0.0,31.0,0.48,45,52.2,26.8
82.5,0.0,31.0,0.66,38,52.7,26.8
82.4,0.0,31.0,0.35,36,52.5,26.8
82.4,0.0,31.0,0.9,35,52.4,26.8
82.5,0.0,31.0,0.41,41,52.6,26.9
82.4,0.0,31.0,0.9,42,52.9,26.8
82.5,0.0,31.0,0.78,44,53.0,26.8
82.7,0.0,31.0,0.34,43,53.1,26.8
82.5,0.0,31.0,0.52,35,52.5,26.8
82.5,0.0,31.0,0.27,39,53.1,26.8
82.4,0.0,31.0,0.58,45,53.1,26.8
82.4,0.0,31.0,0.49,42,53.3,26.8
82.5,0.0,31.0,1.6,40,53.4,26.8
82.5,0.0,31.0,0.93,35,53.1,26.9
82.6,0.0,31.0,0.24,39,53.2,26.9
82.6,0.0,31.0,0.48,41,53.1,26.8
82.5,0.0,31.0,0.71,43,53.9,26.8
82.5,0.0,31.0,0.14,44,53.5,26.8
82.7,0.0,31.0,3.07,40,53.4,26.8
82.6,0.0,31.0,0.11,41,54.0,26.8
82.9,0.0,31.0,0.48,43,53.9,26.8
82.8,0.0,31.0,0.69,42,54.3,26.8
82.7,0.0,31.0,1.06,43,53.9,26.8
82.9,0.0,31.0,1.4,41,54.7,26.8
83.1,0.0,31.0,0.74,42,54.1,26.8
83.2,0.0,31.0,0.32,37,55.0,26.8
83.0,0.0,31.0,0.64,36,56.0,26.8
83.2,0.23,31.0,0.5,38,55.3,26.8
83.2,4.27,31.0,0.13,42,55.7,26.8
83.0,9.79,31.0,0.56,38,57.4,26.8
83.2,14.83,31.0,0.42,38,60.9,26.8
82.7,20.77,31.0,0.53,43,57.9,26.8
82.7,27.02,31.0,0.62,41,60.4,26.8
82.7,31.76,31.0,0.54,35,58.1,26.8
82.6,39.54,31.0,1.3,42,58.3,26.8
82.6,47.18,31.0,0.52,42,57.8,26.9
82.9,56.55,31.0,0.74,44,55.8,26.9
82.7,66.61,31.0,0.58,38,57.1,26.9
82.7,74.37,31.0,0.46,35,56.7,26.9
82.7,80.03,31.0,0.75,38,57.7,27.0
82.9,85.06,31.0,1.48,39,56.7,27.0
82.5,89.27,31.0,1.33,35,57.8,27.0
82.4,95.0,31.0,0.92,39,61.7,27.1
82.4,98.43,31.0,0.62,37,58.1,27.2
82.1,103.05,31.0,0.23,36,57.1,27.2
82.3,136.93,31.0,0.56,44,58.2,27.1
83.7,147.21,31.0,0.49,44,59.2,26.9
84.5,186.14,31.0,0.81,41,60.8,26.9
84.6,208.55,31.0,0.68,38,62.0,27.0
83.2,191.66,31.0,0.46,35,61.7,27.5
81.1,133.86,31.0,0.98,38,59.5,28.4
78.0,135.2,31.0,0.25,48,58.7,29.5
77.3,141.01,31.0,0.63,47,60.4,29.8
77.1,145.28,31.0,0.44,47,61.2,30.0
77.2,155.72,31.0,0.45,47,59.6,30.1
77.6,153.67,31.0,0.36,53,60.6,30.4
76.1,156.3,31.0,0.8,59,59.9,31.1
78.1,151.59,31.0,0.5,60,55.9,30.6
81.1,149.2,31.0,0.43,50,52.8,29.8
82.0,157.77,31.0,0.67,58,54.4,29.1
83.4,159.35,31.0,0.6,45,54.9,28.5
83.6,150.26,31.0,0.27,38,57.2,28.3
80.8,150.81,31.0,0.51,47,57.9,28.8
78.5,161.63,31.0,1.09,49,58.8,29.1
77.7,166.82,31.0,0.57,58,58.2,29.3
76.5,166.14,31.0,1.33,56,59.1,29.9
74.4,167.1,31.0,0.19,60,58.8,30.5
73.0,167.48,31.0,0.26,46,59.3,30.8
72.6,120.39,31.0,1.05,50,57.8,30.9
71.8,120.62,31.0,1.74,57,58.1,31.0
71.8,120.8,31.0,0.34,58,57.6,30.8
72.1,104.73,31.0,1.41,46,58.2,30.7
70.6,107.57,31.0,1.37,45,58.4,31.0
73.6,116.64,31.0,1.47,53,57.6,30.0
76.5,123.03,31.0,0.47,60,56.9,29.3
77.2,122.2,31.0,0.48,57,55.9,29.1
77.3,122.69,31.0,1.51,58,54.1,28.9
77.4,124.85,31.0,0.5,56,55.0,28.9
77.4,110.84,31.0,0.28,49,54.4,28.8
77.1,112.6,31.0,1.02,46,53.2,28.8
77.2,117.24,31.0,0.84,57,53.6,28.8
77.2,111.92,31.0,0.47,48,53.5,28.8
77.3,118.91,31.0,0.35,55,53.6,28.8
77.1,120.65,31.0,0.77,46,54.7,28.8
76.5,118.97,31.0,1.67,56,53.5,28.8
76.0,120.05,31.0,0.52,51,55.2,28.7
74.8,121.54,31.0,1.3,51,63.1,29.0
71.9,109.16,31.0,1.32,45,59.4,29.9
69.1,92.47,31.0,1.22,45,59.3,30.7
67.6,90.53,31.0,0.47,59,58.7,31.1
67.4,96.33,31.0,0.26,47,58.3,31.2
68.0,110.17,31.0,0.35,61,58.4,31.4
68.2,111.31,31.0,0.61,80,58.1,31.7
68.6,129.55,31.0,0.49,69,58.7,31.9
69.5,130.09,31.0,1.13,78,57.9,31.9
70.9,132.0,31.0,1.08,58,56.9,31.2
72.0,123.27,31.0,0.96,53,57.0,30.5
73.4,115.09,31.0,1.85,48,55.5,30.1
74.6,116.73,31.0,1.56,45,55.5,29.7
75.2,113.95,31.0,0.52,50,54.7,29.6
75.6,113.57,31.0,0.61,51,53.3,29.5
76.3,111.89,31.0,0.58,58,53.4,29.4
76.9,113.72,31.0,0.32,45,54.3,29.4
76.9,113.38,31.0,2.51,52,53.3,29.3
77.0,111.64,31.0,0.52,46,52.9,29.3
76.9,112.29,31.0,0.21,46,53.2,29.3
77.0,112.75,31.0,2.01,60,52.9,29.3
77.0,113.51,31.0,0.85,52,52.6,29.3
77.0,116.29,31.0,0.99,60,54.8,29.3
76.7,120.41,31.0,0.37,46,54.4,29.2
76.4,120.29,31.0,0.35,53,55.7,29.2
75.7,127.82,31.0,0.61,58,58.3,29.2
72.0,135.83,31.0,0.55,45,61.5,30.1
69.4,138.35,31.0,1.42,46,59.4,30.8
68.0,138.45,31.0,0.63,55,58.0,31.2
67.0,140.33,31.0,0.13,62,57.2,31.5
66.5,138.8,31.0,0.81,64,57.6,32.0
66.6,136.82,31.0,0.4,75,57.6,32.3
66.5,134.94,31.0,0.27,66,58.0,32.5
66.8,125.85,31.0,0.82,76,58.2,32.7
67.0,126.54,31.0,0.28,75,59.7,32.7
67.1,124.24,31.0,0.66,80,58.0,32.0
70.8,122.11,31.0,0.25,56,56.8,30.9
72.8,122.19,31.0,0.38,55,55.5,30.4
73.4,121.79,31.0,2.16,54,55.2,30.2
73.9,123.0,31.0,1.84,54,56.3,30.1
74.3,121.36,31.0,0.99,48,55.0,30.0
74.4,121.16,31.0,1.25,49,54.6,29.9
74.4,118.54,31.0,1.07,59,54.5,29.9
74.6,119.98,31.0,1.0,47,54.4,29.8
74.7,115.68,31.0,0.81,47,53.9,29.8
74.7,111.96,31.0,0.66,54,53.4,29.8
74.9,108.85,31.0,0.09,49,53.7,29.8
74.5,111.51,31.0,0.61,60,55.7,29.7
73.7,111.26,31.0,1.26,52,53.0,29.7
73.6,112.7,31.0,0.7,45,57.5,29.6
73.9,114.03,31.0,0.79,54,57.3,29.6
74.1,109.65,31.0,0.2,52,55.3,29.6
74.4,112.15,31.0,0.31,57,60.4,29.5
72.2,109.59,31.0,0.78,56,57.7,29.3
67.0,75.52,31.0,1.34,57,54.6,28.8
62.2,74.58,31.0,1.08,36,54.5,28.3
58.8,74.52,31.0,1.28,45,54.7,27.9
56.0,72.32,31.0,3.1,39,54.2,27.6
53.8,72.47,31.0,0.61,45,54.2,27.4
52.0,70.67,31.0,1.25,40,55.5,27.2
50.7,68.98,31.0,0.71,47,53.3,27.1
50.0,66.14,31.0,0.26,36,52.9,26.9
49.2,62.62,31.0,1.16,48,53.6,26.7
49.3,61.24,31.0,1.68,49,55.1,26.7
50.1,60.98,31.0,2.84,43,54.9,26.8
50.1,61.97,31.0,0.57,40,55.1,26.8
49.9,59.52,31.0,0.99,45,54.9,26.8
51.2,55.74,31.0,0.68,43,55.4,26.6
61.6,56.37,31.0,0.3,43,54.9,26.3
60.8,53.88,31.0,0.67,45,54.4,26.9
58.0,48.77,31.0,0.28,35,54.4,27.7
58.7,47.0,31.0,0.54,39,54.0,28.0
57.7,44.39,31.0,0.88,44,54.4,28.2
57.1,42.14,31.0,1.03,45,55.0,28.3
56.5,38.51,31.0,1.51,43,55.0,28.4
56.8,32.24,31.0,0.4,45,55.4,28.5
57.0,25.07,31.0,1.43,37,55.0,28.5
56.9,15.99,31.0,1.79,45,54.8,28.5
56.9,1.51,31.0,0.53,47,53.3,28.6
57.1,0.0,31.0,0.84,57,53.4,28.6
57.3,0.0,31.0,0.47,45,53.6,28.5
57.8,0.0,31.0,1.21,47,53.2,28.5
58.1,0.0,31.0,1.58,42,52.9,28.5
58.3,0.0,31.0,0.77,41,53.2,28.5
58.5,0.0,31.0,0.8,78,52.8,28.6
58.7,0.0,31.0,0.63,67,53.3,28.6
59.0,0.0,31.0,0.48,59,53.1,28.5
59.4,0.0,31.0,0.45,63,52.7,28.5
59.8,0.0,31.0,1.03,58,53.3,28.5
60.1,0.0,31.0,0.16,59,53.4,28.5
60.4,0.0,31.0,0.75,59,53.5,28.5
60.4,0.0,31.0,0.96,62,53.3,28.5
60.8,0.0,31.0,0.79,55,52.9,28.5
61.1,0.0,31.0,0.53,57,53.2,28.5
61.1,0.0,31.0,0.51,50,52.8,28.5
61.3,0.0,31.0,0.42,54,52.8,28.5
61.7,0.0,31.0,0.27,49,53.1,28.4
61.8,0.0,31.0,0.11,39,52.9,28.4
61.9,0.0,31.0,0.87,44,52.2,28.4
62.0,0.0,31.0,0.83,36,52.3,28.4
62.2,0.0,31.0,0.66,37,52.2,28.4
62.4,0.0,31.0,0.25,42,52.4,28.4
62.6,0.0,31.0,1.6,38,52.6,28.4
62.7,0.0,31.0,2.05,38,52.6,28.4
63.0,0.0,31.0,1.62,41,52.6,28.4
63.3,0.0,31.0,2.34,39,52.5,28.4
63.6,0.0,31.0,1.86,41,52.5,28.3
63.8,0.0,31.0,2.8,42,52.0,28.3
63.8,0.0,31.0,0.85,55,52.0,28.3
64.0,0.0,31.0,1.07,54,52.1,28.3
64.0,0.0,31.0,1.8,61,51.7,28.3
64.2,0.0,31.0,3.16,59,52.4,28.3
64.3,0.0,31.0,0.91,63,52.1,28.3
64.4,0.0,31.0,1.73,56,52.4,28.3
64.6,0.0,31.0,2.19,59,52.4,28.2
64.8,0.0,31.0,2.24,57,52.2,28.2
64.9,0.0,31.0,1.1,57,52.2,28.2
65.0,0.0,31.0,1.9,58,52.4,28.2
65.1,0.0,31.0,3.02,60,52.2,28.2
65.7,0.0,31.0,0.53,50,52.3,28.2
65.8,0.0,31.0,2.09,45,52.2,28.2
65.8,0.0,31.0,1.45,44,52.4,28.2
65.8,0.0,31.0,1.46,46,52.3,28.2
66.4,0.0,31.0,1.67,41,52.3,28.2
66.0,0.0,31.0,2.91,40,52.2,28.2
66.3,0.0,31.0,1.86,37,52.4,28.1
66.7,0.0,31.0,2.03,36,52.2,28.1
66.5,0.0,31.0,1.37,44,52.3,28.1
66.8,0.0,31.0,1.92,37,52.2,28.1
66.7,0.0,31.0,0.62,43,52.2,28.1
67.0,0.0,31.0,3.0,46,52.1,28.0
67.1,0.0,31.0,1.94,37,52.5,28.1
67.9,0.0,31.0,1.44,64,52.1,28.0
68.0,0.0,31.0,1.36,62,51.5,28.0
68.0,0.0,31.0,0.39,61,51.6,28.0
68.7,0.0,31.0,1.46,61,51.8,28.0
68.1,0.0,31.0,1.8,66,51.4,28.0
68.3,0.0,31.0,0.34,61,51.4,28.0
68.5,0.0,31.0,2.53,65,51.6,28.0
69.1,0.0,31.0,2.23,63,51.7,28.0
69.7,0.0,31.0,2.45,67,51.4,27.9
69.9,0.0,31.0,2.67,65,51.3,27.9
70.1,0.0,31.0,0.49,58,51.5,27.9
70.0,0.0,31.0,2.15,42,51.5,27.9
69.5,0.0,31.0,0.94,46,51.5,28.0
69.2,0.0,24.0,2.4,40,51.5,28.0
69.4,0.0,22.0,2.14,47,51.5,28.0
69.5,0.0,22.0,2.37,46,51.4,27.9
69.7,0.0,22.0,0.71,40,51.4,27.9
69.5,0.0,22.0,1.0,47,51.5,28.0
69.8,0.0,22.0,2.99,42,51.5,27.9
69.8,0.0,22.0,2.43,44,51.1,27.9
70.2,0.0,22.0,2.67,41,51.4,27.9
70.3,0.0,22.0,3.46,36,51.4,27.9
70.3,0.0,22.0,2.44,35,51.4,27.9
70.1,0.0,22.0,1.99,42,51.4,27.9
70.0,0.0,22.0,1.18,44,51.3,27.9
70.0,0.0,22.0,1.96,42,51.4,27.9
70.0,0.0,22.0,1.16,40,51.4,27.9
70.1,0.0,22.0,1.61,40,51.3,27.9
70.0,0.0,22.0,2.63,36,51.4,27.9
70.1,0.0,22.0,2.06,39,51.4,27.9
70.1,0.0,22.0,2.08,40,51.2,27.9
70.2,0.0,22.0,2.28,37,51.4,27.8
70.2,0.0,22.0,2.09,39,51.4,27.9
70.2,0.0,22.0,1.86,43,51.4,27.9
70.2,0.0,22.0,1.32,40,51.4,27.9
70.4,0.0,22.0,1.6,35,51.3,27.8
70.4,0.0,22.0,1.78,36,51.3,27.8
70.4,0.0,22.0,1.52,35,51.3,27.8
70.4,0.0,22.0,1.74,44,51.4,27.8
70.5,0.0,22.0,0.74,38,51.4,27.8
70.6,0.0,22.0,1.75,43,51.1,27.8
70.7,0.0,22.0,0.53,40,51.5,27.8
70.7,0.0,22.0,1.2,44,51.4,27.8
70.7,0.0,22.0,0.92,40,51.3,27.8
70.9,0.0,22.0,1.33,41,51.3,27.8
70.9,0.0,22.0,0.3,36,51.4,27.8
71.0,0.0,22.0,2.47,38,51.3,27.8
71.1,0.0,22.0,1.2,44,51.3,27.8
71.1,0.0,22.0,1.52,38,51.3,27.7
71.1,0.0,22.0,1.48,40,51.3,27.7
71.1,0.0,22.0,0.75,40,51.0,27.8
71.1,0.0,22.0,0.4,35,51.4,27.8
71.1,0.0,22.0,1.13,35,51.3,27.8
71.2,0.0,22.0,0.76,44,51.4,27.8
71.2,0.0,22.0,1.02,42,51.3,27.7
71.1,0.0,22.0,1.97,40,51.3,27.8
71.2,0.0,22.0,0.84,44,51.4,27.8
71.3,0.0,22.0,1.18,36,51.4,27.7
71.3,0.0,22.0,1.32,45,51.3,27.7
71.3,0.0,22.0,2.66,45,51.3,27.8
71.4,0.0,22.0,0.53,41,51.3,27.7
71.4,0.0,22.0,0.59,35,51.0,27.7
71.5,0.0,22.0,1.95,43,51.6,27.8
71.3,0.0,22.0,0.39,38,51.3,27.8
71.3,0.0,22.0,1.57,39,51.3,27.8
71.7,0.0,22.0,1.68,44,51.5,27.7
71.5,0.0,22.0,1.5,43,51.4,27.8
71.4,0.0,22.0,1.0,41,51.6,27.8
71.6,0.0,22.0,2.34,39,51.4,27.7
71.7,0.0,22.0,0.27,43,51.4,27.7
71.7,0.0,22.0,0.12,36,51.4,27.7
71.9,0.0,22.0,1.54,35,51.6,27.7
71.5,0.0,22.0,1.23,45,51.6,27.8
71.4,0.0,22.0,1.03,40,51.8,27.8
71.6,0.0,22.0,0.36,41,51.6,27.7
71.7,0.0,22.0,0.42,43,51.5,27.7
71.7,0.0,22.0,1.29,43,51.5,27.7
71.8,0.0,22.0,0.67,41,51.6,27.7
72.0,0.0,22.0,1.34,42,51.7,27.7
72.1,0.0,22.0,1.69,39,51.8,27.7
72.2,0.0,22.0,2.39,37,51.9,27.7
72.3,0.0,22.0,2.6,42,52.2,27.7
72.5,0.0,22.0,2.21,43,52.5,27.7
72.4,0.0,22.0,1.72,45,52.0,27.7
72.3,0.0,22.0,0.52,36,51.8,27.8
72.4,0.0,22.0,1.54,45,52.0,27.8
72.5,0.0,22.0,0.43,40,52.1,27.7
72.6,0.0,22.0,1.37,35,52.0,27.7
72.5,0.0,22.0,0.74,41,52.0,27.8
72.9,0.0,22.0,1.17,44,52.1,27.7
73.1,0.0,22.0,1.18,38,52.0,27.7
73.1,0.0,22.0,1.32,41,51.8,27.7
73.0,0.0,22.0,0.61,42,52.9,27.7
73.1,0.0,22.0,0.43,39,52.0,27.7
73.1,0.0,22.0,0.63,43,52.3,27.7
74.9,0.0,22.0,0.83,44,52.5,27.6
71.7,0.0,22.0,1.11,37,52.5,27.0
68.3,0.0,22.0,0.85,41,52.8,26.6
64.8,0.0,22.0,0.75,42,53.2,26.3
61.5,0.0,22.0,0.96,39,53.2,26.1
59.0,0.0,22.0,0.76,30,53.2,25.8
57.1,0.05,22.0,0.38,25,52.6,25.6
55.5,1.48,22.0,0.66,33,54.1,25.4
54.3,4.03,22.0,2.43,33,53.3,25.2
53.3,7.52,22.0,1.05,29,53.5,25.1
52.7,10.84,22.0,0.46,29,53.6,24.9
52.0,10.58,22.0,1.16,35,53.2,24.8
51.6,9.59,22.0,0.53,28,53.6,24.7
51.4,10.58,22.0,0.41,25,52.8,24.6
51.2,11.47,22.0,1.46,32,53.4,24.6
51.0,11.65,22.0,0.18,31,52.9,24.5
51.1,15.22,22.0,0.82,29,53.3,24.4
51.0,14.46,22.0,0.67,35,53.6,24.4
50.9,19.01,22.0,1.07,35,53.5,24.3
51.0,29.01,22.0,0.52,30,53.3,24.2
50.9,27.15,22.0,0.23,27,53.6,24.3
51.3,52.78,22.0,2.34,33,54.0,24.3
51.2,56.86,22.0,0.89,35,52.9,24.4
51.2,56.95,22.0,2.3,29,54.4,24.4
51.4,56.37,22.0,0.58,30,55.4,24.5
52.7,50.82,22.0,0.06,34,55.9,24.5
53.6,46.58,22.0,0.77,32,61.7,24.5
55.9,43.6,22.0,0.61,28,60.3,24.7
57.6,45.2,22.0,0.1,28,56.8,24.7
58.9,49.36,22.0,0.6,25,57.3,24.7
59.5,52.38,22.0,0.22,30,54.6,24.7
60.0,51.76,22.0,0.22,35,54.4,24.8
60.5,54.2,22.0,2.08,29,53.7,24.8
61.1,54.77,22.0,0.75,27,53.9,24.8
60.8,56.55,22.0,0.45,35,53.7,24.8
60.2,61.02,22.0,1.2,26,53.1,24.8
60.1,66.82,22.0,0.53,35,52.9,24.7
59.6,72.28,22.0,0.52,33,54.4,24.8
59.7,68.42,22.0,0.15,33,54.7,24.7
59.8,65.98,22.0,0.16,30,53.7,24.7
59.4,67.65,22.0,1.98,27,59.6,24.7
59.2,70.4,22.0,0.48,31,54.6,24.7
58.4,76.69,22.0,0.96,25,55.9,24.7
57.7,90.33,22.0,0.7,31,56.2,24.5
57.1,107.71,22.0,1.2,30,53.9,24.4
56.7,117.5,22.0,0.32,29,53.5,24.4
55.9,121.25,22.0,0.94,33,54.8,24.5
55.5,104.88,22.0,0.63,28,54.4,24.4
54.6,120.19,22.0,0.65,27,59.2,24.3
53.7,91.03,22.0,0.73,25,58.4,24.4
52.9,66.27,22.0,1.28,33,54.5,24.9
53.0,52.0,22.0,0.78,30,53.3,25.0
52.9,45.83,22.0,0.49,29,54.2,25.0
52.8,49.16,22.0,1.03,28,54.9,25.0
52.7,48.86,22.0,0.18,34,54.3,24.9
52.2,44.19,22.0,0.36,35,54.4,24.9
52.1,45.93,22.0,1.41,31,54.3,25.0
51.4,58.82,22.0,0.54,31,53.6,25.1
51.3,71.5,22.0,0.68,30,53.3,25.1
51.6,83.54,22.0,0.53,31,55.9,25.0
51.3,84.85,22.0,0.38,25,54.0,24.9
51.0,78.74,22.0,0.18,29,55.9,24.8
50.5,80.93,22.0,0.81,29,54.5,24.8
50.8,99.99,22.0,0.2,32,55.0,24.6
52.1,105.18,22.0,0.2,29,53.4,24.3
52.9,111.88,22.0,0.43,28,53.0,24.2
53.4,117.19,22.0,0.53,28,53.5,24.1
53.9,124.93,22.0,0.6,28,53.7,24.0
54.2,130.43,22.0,0.25,29,54.4,24.1
55.2,127.58,22.0,0.29,26,55.3,24.0
54.5,131.87,22.0,0.39,34,56.5,24.4
55.4,129.61,22.0,0.71,27,56.1,24.3
55.3,130.04,22.0,0.47,30,56.4,24.3
54.7,130.19,22.0,1.63,28,55.5,24.5
54.5,133.78,22.0,0.9,27,55.5,24.8
53.8,133.24,22.0,0.22,34,54.8,25.1
53.9,136.48,22.0,1.03,34,53.9,25.1
53.0,130.85,22.0,0.51,35,54.1,25.3
52.2,130.46,22.0,1.93,25,54.0,25.4
51.5,133.69,22.0,1.53,30,54.1,25.5
51.1,136.23,22.0,0.74,27,54.2,25.5
51.0,132.72,22.0,1.31,29,53.9,25.4
50.8,132.74,22.0,0.88,35,53.4,25.3
50.2,136.21,22.0,0.73,27,53.6,25.4
50.1,137.37,22.0,0.49,26,53.2,25.3
49.9,138.27,22.0,0.39,33,53.3,25.4
49.7,139.56,22.0,0.71,34,54.6,25.4
49.9,135.91,22.0,0.34,25,53.4,25.2
50.0,128.08,22.0,0.55,35,54.7,24.9
50.0,141.17,22.0,0.33,27,55.3,24.7
50.6,146.07,22.0,0.93,28,55.5,24.7
51.5,145.46,22.0,0.88,28,53.7,24.6
52.4,145.79,22.0,0.67,33,53.6,24.5
53.4,141.62,22.0,0.34,31,55.5,24.3
54.6,139.74,22.0,0.22,32,54.2,24.2
54.9,140.97,22.0,0.62,34,58.1,24.2
54.5,140.95,22.0,0.54,27,57.6,24.2
52.7,125.54,22.0,0.1,26,56.0,24.8
53.1,133.17,22.0,1.53,33,54.4,25.0
52.6,138.56,22.0,0.94,33,53.7,25.1
52.2,134.39,22.0,1.12,33,55.5,25.3
51.9,138.22,22.0,0.3,30,53.7,25.3
51.7,129.57,22.0,0.53,32,53.9,25.3
51.2,133.49,22.0,1.52,25,53.9,25.4
50.9,135.03,22.0,0.87,33,53.9,25.4
50.6,132.94,22.0,0.38,29,53.7,25.5
50.5,132.44,22.0,0.51,28,54.3,25.5
50.5,132.88,22.0,1.54,33,56.2,25.5
50.7,129.39,22.0,1.13,30,53.9,25.3
